,Alistipes,Anaerostipes,Bacteroides,Barnesiella,Bifidobacterium,Blautia,Butyrivibrio,Clostridium,Coprococcus,Eubacterium,Faecalibacterium,Faecalitalea,Haemophilus,Lachnoclostridium,Lactobacillus,Odoribacter,Parabacteroides,Prevotella,Roseburia,Ruminiclostridium,Ruminococcus,community,Campylobacter,Streptococcus,Tannerella,Veillonella,Adlercreutzia,Enterococcus,Akkermansia,Lactococcus,Methanobrevibacter,Methanomassiliicoccus,Eggerthella,Escherichia,Filifactor,Megasphaera,Acidaminococcus,Porphyromonas,Mycoplasma,Aggregatibacter,Fusobacterium,Megamonas,Brachyspira,Finegoldia,Methanosphaera,Parvimonas,Cellulosilyticum,Leptotrichia,Peptoniphilus,Staphylococcus,Desulfovibrio,Gordonibacter,Citrobacter,Bacillus,Rothia,Selenomonas,Actinomyces,Olsenella,Raoultella,Mobiluncus,Corynebacterium,Slackia,Paenibacillus,Propionibacterium,Arcobacter,Enterobacter,Klebsiella,Morganella,Pseudomonas,Serratia,Cronobacter,Yersinia,Hafnia,Trueperella,Aeromonas,Leuconostoc,Pediococcus,Atopobium,Anaerococcus
ERR321614,2.725595786500955,0.09481923226638106,5.0107999045376195,0.03557799485236801,0.716368950459644,1.658312988920174,0.012029427838228194,0.1117021972084155,7.6235863269442365,36.84185448302806,8.06715888865268,9.324565358437869e-07,0.03993799400371376,0.9356623379593316,,1.5631674205348844,1.3568166187362254,0.2189895094926986,0.6711334637077513,1.7599755621333204,3.9957000230417705,12.281629056752955,,0.5879542265948182,,0.03518478738859358,0.01275494615040548,,8.144051539270419e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321602,7.788653697605222,9.300592407845006e-07,2.251660609112587e-07,1.855407248992084e-06,6.575069500703948e-06,0.45952261599640803,0.00012678363034422985,0.12562442524903228,2.5501811895490145,114.7800232517836,7.399443039939547e-07,2.3197583992800657e-06,,1.3855035663246003,,13.746324667879428,1.1509424106631524e-06,29.041531555026992,2.4745371243992004e-07,9.041830742416088e-05,0.010670149833334128,22.071992342799113,,0.2659957458856541,2.3693196456146142e-05,0.07499757171265807,2.936352435424472e-05,0.31243520210995224,3.567135288825917e-08,,,,,,,,0.2533049553724293,,,,,0.6619806645569218,,,,,,,,,1.2096604868994319e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321612,7.448692431903407,2.3440969287151982e-09,1.0827418470438685e-08,1.72581124781838e-09,1.1209929428789397e-08,4.003403417810532e-08,3.570908682689722e-08,6.489794789414234e-05,2.8318407647050874e-09,94.92372487877978,5.4313102639478427e-08,3.3999113341005676e-08,1.0763556764941202e-07,1.6049698583010357e-07,1.0640827899678993e-08,6.094312832556645e-08,8.353363130889546e-08,117.42135170634748,1.7957018700413373e-08,4.49204123729289e-08,1.226049341258809e-08,25.923607656355976,,3.3249290461798506,4.0734282664552374e-08,8.178253382004845e-08,6.409989103224402e-08,9.872808347425198e-08,3.09321680807906e-08,,2.5034718026745596e-08,,,,,4.435901679330697e-08,5.0992891552522206e-08,,,,,,,,,,,,,,,,,,,2.1077173442784246e-08,,,,,,,,,,,,,,,,,,,,,,,
ERR414347,55.868451038657845,0.027571648389502185,1.1703459410046418e-07,6.438951392919925e-07,2.7745764867441167,5.806228903607853,0.034084789243081844,0.5413876880475146,5.0963506593768315,66.54149622320746,22.260907498850685,1.221055039902888e-07,0.11220277671703618,2.4719010519310087,,10.540911467059138,7.886590218886821,1.6976027216675043,5.531777546087375e-07,23.892392895977743,6.190948510392296,12.826667126017163,0.1687980990220058,1.9050010401461492,,0.08781605233950202,,0.5087433057633367,4.764365665233209e-08,,2.868135778009513,9.408984848432181e-08,0.18659651064119184,0.06713500438555911,,,0.10579807011578356,,,,,,,,,,,,,,0.05215130520166349,7.121019111455519e-07,,,0.10448573021043793,,0.13242450018816726,0.06036540811547193,,,,,,,,,,,,,,,,0.005317508943812677,,,,,
ERR414345,12.85097123406192,0.21848491088476907,3.5856211667240547,0.12804860517792685,0.24116696686092348,2.3241258988591875,0.0150845374777765,0.11218724085289594,1.1992127829474835,41.14981002762192,12.79024933395806,5.017905285476266e-08,,0.5460161767537403,,5.722212314100105,0.07360573661366229,0.15373791245318627,0.2713819385747065,0.4433160857725609,1.7891827124659458,12.588120442578084,0.09383214169902392,0.49047232343967234,0.008690800808723849,0.018550044234738352,0.008572836094066878,0.08771241740146096,4.542426361202507e-08,,0.18405078478427092,,0.04812968369771048,2.381214647063535,,,0.035061459580018065,0.05038499400526408,,,,,,,,,,,,,0.016965482519226922,1.939034805746962e-06,,,,,0.024793757203755335,0.016592696275671996,,0.006578635139128327,0.02775465789243948,,,,,,,,,,,,,,,,,,
ERR414351,67.05428125304032,4.2861700161126395e-09,1.0101886458147245e-08,4.502513431755253e-08,8.992064520439518e-08,17.497525542394314,6.724768619165405e-05,4.40188471007806,33.22357473466799,198.77473197644045,1.1056733737587634,4.482099745499971e-08,2.5740518715044254,38.205856057235714,1.0571360082226901e-08,34.086779042391775,0.48993764636686526,32.33682128312626,9.648473854191034e-09,1.7976514210055743e-07,45.797595220840236,13.139946210204622,1.0593400210933335,15.919179472678094,,0.36835173696022966,8.372522498832949e-08,3.6600006387180026,0.0,,8.412825148256516,5.967273326206239e-08,1.457975998985129,14.672509737553039,,,0.9690260401184251,1.3412477903193283,,,,,,,1.4519153150835476e-08,,,,,,2.632695413244298e-07,3.684865201994284e-08,,,,4.630239786715286e-08,,0.5734535977965024,,,0.7211568178048281,0.33582921938287696,,,,0.7939940153236086,,,,,,,,,,,,,
ERR321606,48.25949204209087,2.8771137820859387e-09,0.0,7.808238531893624e-09,0.5996465029191337,10.754878526971508,0.06619106915105154,1.5668338223199305,12.636373808224583,94.0799262001085,17.47740059894006,3.07224866637211e-09,1.3032042319972414,5.259919048413522,4.030055247941263e-08,19.084325596129723,15.601713347857894,0.729961826433794,2.3167022439371932e-10,13.669674081592888,18.907777070682393,12.350736629290237,0.2945068152633133,3.5516917270069044,9.153890624571735e-08,0.5413302114086556,,0.44946159077961406,4.694571530264074e-09,0.06760455163144694,3.272306341407791,,,,,,0.19345536723530268,,,,,,,,,,,,,,0.011783461347142568,,0.7955813668121119,,,,,,4.4998416142075903e-07,,,,,,,2.2464121622266955,1.2541228296616211,,,,,,,,,,,,
ERR321616,3.597485811723192,0.18864073467938092,5.188998366743324,0.14861276212394292,0.3367148979347225,1.024433082070919,0.008652418089987422,0.11657820787843684,10.391291169792547,31.078978859388133,6.75642608787383,6.782508076235189e-08,,0.519453342791997,0.0030429776376476522,1.8958670419245125,0.988209618515233,0.0601719581955459,0.33693174243871454,0.275228513214864,7.149742004020178,12.147670731000547,,0.07344149474023906,0.009394719404367924,,,,6.575125146352418e-08,,0.055465500013938636,,,,,,0.030617035865523157,,,,,,,,,,,,,,0.013792344089942456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321634,20.920560891986977,1.3753594951557835e-08,0.0,4.0001760793943396e-08,4.934654349132672e-09,3.576373046077432e-08,3.245185767359394e-08,0.116926732789396,17.272668307751676,115.41148765932414,0.0,9.666727477103276e-08,0.12005205549011898,2.873235020759651,,2.9666982419226833,1.743174293234786e-07,29.491557673181582,9.997151353045947e-09,3.3928692204439727e-08,4.069629801344258e-08,19.43655348459381,,0.6703414267870659,1.111295477080422e-07,0.0332025969391052,,0.04556383607960841,1.3009123392851015e-07,,0.07795449729736634,,,,,3.657454980121514e-08,0.23397939152619193,,,,,,,,,,,,,,5.2765621518977926e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321627,179.31103708383054,3.994929353348683e-10,0.0,2.8782639138520116e-09,1.1416513805079289e-08,12.423859639929162,1.0435341123323537e-07,0.987215930860804,95.57191982014432,171.38950327880028,4.88044683394461e-10,1.3649310791614428e-09,,31.540879772379437,,38.040851004191126,6.954977002485588e-10,134.26426918366414,2.0603098065499892e-10,4.234571775026473e-09,1.932256989146352,16.838168905683844,,1.718694315708214,4.326131544597512e-08,,,,1.6236149249126324e-10,,0.8948012250622275,,,,,3.33141915165667e-08,16.185405808990765,0.8861079222841713,,,,,,,,,,,,,2.7046313766767195e-08,2.675296268064688e-08,,,,1.3355544355418177e-08,,,,,,,,,,,,,,,,,,,,,,,
ERR321642,131.1869533956288,2.2392117306751915,1.9495576385636784,0.22570715338662758,0.870758723390668,17.290019014139553,,0.8972445724673535,5.683576939025726,9.810650641347557,5.53232044920173,1.6744686762463163e-07,,8.739765831559051,,96.14229524279614,5.339673000802017,,0.9573881178730336,1.847027412850415,67.43574676057987,8.569229367087665,1.7986712817738937,3.38393549020452,0.07909464686528592,,,0.8187632117940794,,,,,0.8187722538106768,56.519254340658726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321631,33.0058300654543,0.7773096695578755,6.7649290920252625,0.07345610399802883,0.36997645144908253,4.334180352093066,,0.20272853911448704,1.0743061423411604,18.741026724887867,2.4516332956248585,8.933694524886004e-08,,2.1290838319828773,0.004937362344082395,2.3092647005007914,0.37023934814423504,0.11702575627767041,0.3227993880769118,1.792657561177317,8.418203437528383,12.528295372102201,0.14751836594180676,0.22759640398482436,0.009332439893496448,0.08085438192223925,0.011306841319015966,0.4274379853411317,2.9236865719181982e-08,0.013108433720159251,,,0.06091204698258443,1.145001368895363,,,0.06126361521135956,,,,,,,,,,,,,,0.027734441126419842,1.6640543101191315e-06,,,,,,0.01953994374870156,,,,,,,,,0.06721457175301963,,,,,,,,,,,,
ERR321619,11.384169767249734,0.0,0.0,3.897766445126157e-10,0.0,0.0,1.357459246236295e-09,4.2920899061129394e-07,1.8130175401850538e-10,88.35475260690734,0.0,0.0,1.5321957878983328e-09,7.876667550646487e-09,0.0,1.7203107352382584e-10,3.804345684053849e-10,155.10389321654313,0.0,7.932613920562844e-11,0.0,27.55467526712127,3.557081648455279e-08,5.414141867704955,5.182934089036529e-09,4.011009420490562e-09,6.572155521864127e-09,4.822765747393453e-09,1.7305650873791392e-09,,4.712165260425464e-09,,,0.0,,7.996478958012737e-09,1.5358032075699853e-07,0.6607981081304937,,5.514824141623718e-09,,,,,,,,,,,1.7908387257549303e-09,,,,1.270823617297176e-06,1.3979255018193913e-08,,,,,,,,,,,,,,,,,,,,,,,
ERR321628,5.57111120307033,1.3484154824913454e-08,7.427054468911028e-09,1.8183009953716867e-08,8.439779360389264e-09,3.8362491455860463,0.007044279231109125,0.5449034276306236,14.634327849511179,70.9602292592025,4.702796924818236,1.9957275847969468e-08,0.1726388649989137,7.475563199813321,3.396802689418214e-09,9.603400316488361,1.785086060892454,4.2646802825142,9.770455518567378e-09,0.9214382182911062,18.543292251940176,12.58469150755722,0.08862105020757326,0.45544317319647604,,0.051410500457287844,,0.3711413745630808,8.592483139467626e-09,0.0026554348076634014,1.1001337757205465,,0.14146215725718223,,,2.242647444113734e-08,43.53068417535509,0.10645617205628083,,,,5.471264467467077,,,,,,,,,3.401338030953563e-08,6.763138620642698e-09,,,,4.666574041564131e-09,,0.11804463220322362,,,,,,,,,,,,,,,,,,,,,
ERR321640,8.50585392142694,8.368065586389873e-09,1.016130434341083e-09,3.84207633366911e-07,1.3172594044356097e-07,5.938711522717887,0.0020669221966974063,0.2507232637591676,29.004412492798757,49.872335203909,0.6819803725786662,1.3735626925372814e-08,,5.172112151509781,,1.6642319520647868,0.36105459085908714,0.18926372366282157,1.3129629565992873e-08,6.493146312857411e-08,11.029372142089027,11.90030906536265,0.17718866823901108,1.0542408466465474,,,,0.21207567681010983,1.3943480193522253e-08,,0.7867071063879385,,0.058284649567428834,,,,0.28283117387216217,,,,,8.041482541907982,,,,,,,,,2.791116765599488e-07,7.015211565932629e-08,,,,1.3194499833189686e-06,,0.04597729424270348,,,,,,,,,,,,,,,,,,,,,
ERR260270,68.48861002673597,0.0,0.0,6.395095176555498e-09,2.2435907520732644e-09,8.484506748465181,,3.6194893365932623,12.256042117778824,127.0595215547457,5.686691840912728e-09,3.188839330972171e-09,,7.1943388729570525,7.745234940407905e-09,7.388123964956243,1.3025802397648046e-08,,7.487169551668256e-09,4.931331942671022e-08,32.184112964310465,12.43965704057164,,31.278128350763286,6.654198864222862e-09,,1.3435287911547236e-08,0.710759730870405,0.0,,5.088452761466261,,0.8479957221413218,0.9607132390008342,,,,,,,,,,,,,,,,,,7.0551778753354e-09,,,0.8144725641907693,,0.36150909725255076,,,,,,,,,,,,,,,,,,,,,,
ERR260276,0.46219030240622355,2.0397262942036427,0.1706382854047247,0.010924156093476078,4.196004394261503,10.748764965746773,,0.11248923329180804,0.7931741021387555,31.80007784005655,0.9243124202961397,3.2572387132214104e-08,,1.165851006399487,5.189444678136742e-08,0.09530112848435103,2.8871637613684658,,0.10753272921490091,0.10974404047324039,5.2525342028217,12.851991915313315,,34.26889820434061,,0.04095469311845896,,0.034549035934644486,2.455133518173983e-08,,0.02160807681939961,,1.4417869085333077,18.37627127659333,,,,,,,,,,,,6.964975327094913e-08,,,,,,1.7929737266134494e-08,,,0.3209895915536832,,0.044153573942801866,0.04658223487005787,,,,,,,,,,,,,,,,,,,0.12830884713020696,,
ERR260258,1.7539280892600118,0.17522423566461104,2.245737467642541e-07,0.005220143366918281,1.4235905873060253,2.3640725007204924,0.008162300903815515,0.2858139918407573,1.5204211882510452,14.232145076136693,9.323220517218628,2.0185141316704365e-09,0.019192954702639067,0.2869471640502653,0.002715844519108328,0.2233853564512731,0.4992389922374833,0.03714664578382037,0.352355806991293,0.23594942603428337,11.617057432940047,12.904808774208732,0.06781051526925873,35.83728790810003,,0.1914881420552106,0.019715760178787383,0.13532240452936267,2.691412687378569e-08,,,,0.2628792561707694,11.33521222301302,,,,,,,,,,,,,,,,,,4.1705803647950125e-08,,,,,0.06182331248889034,0.014681109212851595,,,,,,,,,,,,,,,,,,,0.004650324305526033,,
ERR260275,20.70901025905337,0.0,0.0,2.9681614807922676e-09,3.404489977607251e-10,7.500800245434213,6.826217386194356e-08,4.790045672178225,18.903219237130806,142.80071311152165,0.0,7.858677363103397e-10,,15.901996644724365,6.509899161907267e-10,0.8164472994121738,6.9987219398526075e-09,,6.562412584128727e-10,4.598234283110274e-09,10.634623512980905,12.244222002660457,4.724509284827951,47.72595229038861,1.7771298461008124e-08,0.13526583930385824,2.387389587308015e-09,1.9518823387826176,0.0,6.544467208386504e-08,4.639476206276234,,2.0644316479917486,1.386566544622548e-07,,,0.5522697189175823,,,,,,,,,,,,,,,7.846333007602138e-10,,,,,1.3030643884213111,0.28530487401249766,,,,,,,,,,,,,,,,,,,,,
ERR321648,17.206121876077322,0.14069137074900584,1.7619275260397704,0.04639941081584726,1.3009152283356162,4.045504427279338,0.06206468296805381,0.235841855414582,2.5694915098602364,66.12418663930661,21.78606604259016,7.4696170083062e-09,0.07263478378197132,1.444731356801471,0.005565633832973191,6.1998299756478685,7.606527409020337,0.1880450857574296,0.9426102077572914,5.3640146084917015,8.184490275276266,12.119936057726523,0.05447236632460594,0.33777647211372347,0.007771856026332211,0.10862136343801611,0.008941385605054036,0.10638879471341647,6.912296342734754e-09,,,0.10506438527055287,,0.159619712430911,,,0.08389163077777037,,,,,,,,,,,,,,0.03387406646258784,2.6901918515521555e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR260250,51.74731238376498,2.838106392111757e-10,0.0,4.1851791201995975e-09,0.3917001861696286,5.268253018600708,0.011284668552809185,0.26563240349286943,20.876749995777224,21.89890958241632,6.591071484445749,5.705280360778747e-10,0.06484458190201485,0.9056286632363094,,3.6110715879127073,1.6822546716510351,0.1053479320951607,1.489167612418552e-10,0.4984760710483912,20.193715373883215,12.41610257990563,0.6617490183549002,0.9697537106563889,6.2256526873868935e-09,0.1718733221005543,2.21241497108985e-09,0.11330333675262771,0.0,0.03371807075579836,,,0.10471076114233302,1.9853694551852716,,,,,,,,,,,,,,,,,,7.047488054940188e-10,,,,5.29806686787683e-08,0.12204160047496607,,,,,,,,,,,,0.07228438821526764,,,,,,,,,,
ERR260251,9.12233129131166,7.386719580209913e-09,0.0,2.3583042647441416e-08,1.4572688817111399,6.180386731928975,0.01785187797123354,0.5864548897971582,12.366833965745847,61.146875362863476,12.68930073904435,7.18747460782738e-08,,1.4849073484387236,5.295892481957738e-08,1.3383998736761356,0.9354481389555444,0.1371668689315584,3.81628857626415e-08,0.6746986677031005,15.225221764475453,12.701690303674887,,8.201783841625629,,0.5997599878632941,5.2167454987171914e-08,0.09692440095532114,6.71738494572572e-08,0.16781048778903077,,,0.15640512956353989,,,,,,,,,,,,,,,,,,0.01279173059182642,3.889464580265298e-08,,,0.08752926271360804,,0.08132399238560073,0.03541009881284277,,,,,,,,,,,,,,,,,,0.028657502648841503,,,
ERR260252,86.95938115369678,4.350705951359261e-09,0.0,3.241765359934762e-08,2.0120359733390676e-09,2.584805567334185,,3.2764734046122195,12.570825636830156,61.75234842920702,3.192936951014825e-08,3.5912142471673986e-08,,2.6465481679312064,,5.460534270631676,2.7069126672625164e-07,0.9495038473573009,6.698220035160244e-08,2.31675524157693e-08,15.26650798389171,12.647623184645623,0.18416725098199455,16.02366727400837,,0.09889142638984608,3.727311034625808e-08,0.5484120393139966,0.0,,22.171803774725035,4.025698786446033e-08,0.7981732216545474,,,,0.14652184796741946,,,,,,,,1.5061152222009407e-08,,,,,,4.552689831970049e-08,1.6860559251378189e-07,,,,3.140253461225997e-08,0.35239927213115385,0.22055903313410902,,,,0.06624641230770746,,,,,,,,,,,1.8090914636016217e-08,1.604183294375119e-07,,,,,
ERR260244,9.710721824872802,0.0,0.0,1.8472447282746376e-08,1.920431599915823e-08,5.212765356457349,,0.30498028220263146,1.5746603024797208,53.669511043778996,2.040692420560793,7.745015856738221e-10,,1.149944914601797,,0.2933631448644678,0.03649522922462085,,0.0,0.060680309383578275,16.88325326688159,12.812569516217074,0.14519931433448957,9.27220985447638,,0.10849987621787222,1.2417317958645171e-09,0.15961765554194984,0.0,6.350144307672044e-07,,,1.4625100238622033,,,,,,,,,,,,,,,,,,,5.164457745096795e-10,,,0.0781032010645013,,0.4989919665835619,,,,,,,,,,,,,,,,,,,,5.2169885640819054e-08,,
ERR260261,2.7951604276831024,0.2413122718658304,4.744249360969424,0.015784211786724362,0.6071484602760048,1.317343084056194,,0.019197142798996404,1.025579951438935,31.409770571684593,2.809439912527492,3.5969401502922e-09,,1.0284714850002536,,0.7472247024516051,1.1048158072117498,0.032956081022017844,0.4628281464566832,0.07041095683034068,11.276388936541329,12.029801725593849,0.19936188665807447,0.2381435564645456,,,0.0600554123118591,0.046867085285321304,3.395127417924047e-08,0.0095733010804421,0.13178811814064684,,0.03355042177288068,,,,,,,,,,,,,,,,,,0.007330214968807794,4.52161911019408e-08,,,,,,,,,,,,,,,,,,,,,,,,,0.009950102322438249,,
ERR260238,80.4419037009963,1.008183691140887e-09,1.0939559924616254e-08,1.5330433034042007e-07,8.501237573115024e-09,1.0459830907097152e-09,,7.191290081316409e-07,1.5518025552793055e-09,57.737181393601546,2.764248759752199e-10,3.9102568549863135e-08,,8.920141643589719e-08,,1.0135492900838587e-07,,,1.2606869541752682e-10,4.9899177178197656e-09,1.1152503232832557e-10,22.7289376811925,,113.91310386711395,,3.323590283833356e-07,4.289117019927522e-08,1.6108656029192756e-07,,,,,5.489873964729427e-07,7.005972129899414e-09,,,,,,,,,,,,,,,,,,1.1870585350655372e-08,8.273631688172222e-08,,,,46.34938941787672,,2.1449719248566685e-07,,,,,,,185.58139117812198,,,,,,,,,,,,,
ERR260246,16.235524456517847,6.995387633629527,7.6326555632203705,0.04203099084801837,0.03776158785568991,3.452318026329199,0.008913094972110076,0.0347179853100089,1.1873205107990472,35.681399199301,2.45433806978123,2.7752866572198047e-08,,0.7271592071068648,0.019284053435320882,0.403855558217755,1.1998743937075547,,2.4327393908583677,0.37680344014178124,5.732154162300211,12.369825477600614,,0.24203165821598926,,,0.37420471585518134,0.0707736677647015,7.478565864783752e-09,0.023254077986642557,,,0.2966003480115555,,,,,,,,,,,,,,,,,,0.03018628957934834,3.799176624328441e-08,,,,,0.13422405869273873,0.025450696320911757,,,,,,,,,,,,,,,,0.009040684765955372,,,,,
ERR260235,6.41709301110956,0.0,0.0,1.7109900813133607e-08,1.299028357949523e-08,5.684146955129088,,0.9137522946200577,18.195319475918453,45.330670993996414,5.921766368878533e-10,1.00222662775284e-08,0.2189729407919771,5.33094919839579,1.1570079990670635e-08,1.6536290509938862,8.611604915856856e-08,,1.3708404486781006e-08,1.9608871610410792e-07,18.438252777945852,12.949680654365928,0.9122576559583799,124.83352113162285,,0.4697016828399469,1.2836914207141897e-09,12.95503601612223,0.0,,,,0.8846421586543634,0.4068175079528764,,,28.87942308878294,,,,,,,8.971223379832968e-09,,,,,,,,1.597363293545783e-08,,,0.2560830624484974,,0.27407545176669806,0.18017817786574572,,,1.1112736955993987,0.0991540597684965,,,,,,,,,,,,,,,,,
ERR260231,10.389681632873545,1.4679449596134735e-08,9.391217565403731e-09,2.1968494188616555e-06,1.489119883035087e-06,6.801988381194951,0.006855378191388548,0.12470720449677199,4.748531572347824,66.4492092374395,10.348231837294053,2.040551490463788e-07,,1.7068959836138176,9.487728717160039e-06,2.4797526151216798,0.3559893797072138,,6.944568273736284e-08,0.10321151727593894,15.893213821168555,12.21987171174159,0.28856094040442676,5.707210984128886,,0.045937893330437095,1.0605185811306519e-06,0.11810013230033274,5.755155833947415e-09,0.004954070916193749,,,0.19138933991677645,,,,0.10167612186986777,,,,,,,,,,,,,,,8.560275195479211e-07,,,,,0.12903788430766927,0.04588849832875523,,8.61726566348597e-06,,,,,,,,,,,,,,,,,,,
ERR260245,14.10005044741669,0.0,0.0,1.0713246258668078e-08,4.0952520089340185e-09,14.621658686201481,0.005741020375135673,0.6003085348392925,6.722010665226199,76.09015406723023,5.822805682666351,6.567846623130438e-08,0.43011257369434847,2.0404491090608134,,4.768296121822622,1.0289269657767974,2.789266911518098,1.8346480953384996e-08,0.21175333108790914,12.074620174855154,13.755010498571275,0.056661298509526344,12.750150077390437,3.000994918134247e-08,0.33515222587566046,9.9766135782444e-08,0.1556029906915776,0.0,0.005916857211106713,10.308998611666087,9.492373818883432e-09,0.259045440317804,,,,0.2779902402059209,1.0521367375921857,,,,,,,,,,,,,1.044538007528793e-07,5.513949214489256e-08,,,0.15399347739957592,8.44953203664393e-08,0.7999407641952458,0.09442726902442013,,,,0.04895494732783021,,5.032999471720768e-08,3.628790570339455e-08,,,,,,,,,,,,,0.04500421441076645,
ERR260230,17.012470307647796,1.2693424438334091e-09,0.0,1.4921214269502316e-08,0.269668539286026,2.6452595065538245,0.01915730939524905,0.45780185575345156,2.1136325435313137,45.93472724013994,4.453237107975794,2.699973823817362e-09,0.10806376079072286,0.42865481557748425,,2.427253443666133,1.1382852569053141,0.07673920964704574,1.1080764207314005e-09,0.7638958176367641,10.693374900042778,12.625370125467372,,3.911877202037721,,0.2564785431966559,3.704156870657665e-08,0.05846401758264715,1.2976333629853652e-08,0.011454186927646038,6.11565381850419,,0.03979369240202728,18.100065747022693,,,,,,,,,,,,,,,,,0.012429512187416843,1.3028076095388222e-08,,,,,0.10793220554742189,0.02139346187783499,,,,,,,,0.8175848242888709,,,,,,,,,,0.027091871226522398,,,
ERR260139,0.10492859216516871,4.152714315414738,0.49553512024853286,,6.741078932161684,2.7183523907416447,,0.03921915672014446,2.5722385136954857,19.842861167758723,1.277363865743696,0.0675783313304051,,0.15696535782940899,0.011180628334593311,0.010997002218081689,0.05861150510919065,,0.6061760753689891,0.2232304474726726,13.109505218686268,11.702911437950727,,0.3335482056991932,,,0.17373332907521918,0.05107732059510887,0.28946206550361697,,,,0.10184611962781923,,,,,,,,,,,,,,,,,,,0.034081897676500945,,,,,0.05174115143216522,0.01764550779614526,,,,,,0.01813735852257403,,,,,,,,,,,,,,,
ERR260142,7.596877791656568,0.0,0.0,2.7831398362777816e-08,2.097060707812162,2.6850266816277046,,0.11766161899231284,13.999773671589773,5.710434173614906,2.162150761538305,8.280953495487928e-09,,1.8983346007449182,0.0,0.3122032668928854,0.22252526421666022,,7.552699315599364e-09,0.2155741534824531,14.966704018742952,12.847971296587703,0.15603621779354937,44.98282029754253,,0.057734880156220185,2.6392375840013353e-08,0.12752593907620613,,,,,0.20255823081147717,,,,,,,,,,,,,,,,,,,6.539589029647315e-09,,,0.042901230211606925,,,0.033249041111042744,,,,0.024284452563163996,,3.9768072985474184e-07,,,,,,,,,,,,,,,
ERR260150,59.04549261556559,2.4663325241427444e-09,4.268504919029946e-09,2.2557636555747127e-08,1.5778732581202446e-08,29.157835582402765,,0.539758666025012,22.149252873660046,100.25966336805617,1.229338763444147e-08,1.1318651048745939e-08,,1.8656871150369585,1.4835163373740974e-08,3.417237008775513,,,1.2588315779693849e-08,9.071969487554749e-08,14.328961576801813,12.246136138460871,0.7343174330446829,13.815381668788444,,0.5702152818104264,4.76659945681201e-09,,,,,,40.933241607614505,0.43001554247379437,,,,,,,,,,,,,,,,,,7.1491755021062224e-09,,,,,0.2942091511568763,,,,,,,5.1533019661179074e-08,,,,,,,,,,,,,,,
ERR260132,0.3044260686005742,0.30809161204273516,2.718152210260478,0.016299290846136832,4.937852102129678,1.0590116880372948,,0.01973482978971349,0.7945512683798823,19.7585950824407,3.459952825552876,0.03905481296785531,0.004298701126530297,0.13113055864596437,0.020416025042649905,0.09745188828748419,0.10044359139841458,0.003928665276062297,0.3845498771808775,0.06412497278124618,4.322938859723444,11.719294501888585,,0.1326523566291512,,,0.05301597094853756,0.012855406650273281,,,,,0.008730740897185464,0.02298191778830646,,,,,,,,,,,,,,,,,,0.009850430304721608,,,,,0.008315998406344246,0.014732573521363698,,,,,,,,,,,,,,,,,,,,,
ERR260143,43.356655059846304,0.0,0.0,2.5405221313111326e-09,0.0,0.0,,5.272266938651515,33.72331417368708,106.69148786814188,0.0,0.0,,9.19393607164557,,0.3959361425143648,2.0446100945665348e-10,,1.3435059500896115e-10,0.0,3.036737113853405e-10,11.877437800457914,0.39486150305511497,19.397963893495998,,,3.831539556332833e-09,0.9427311722939071,0.0,2.546536679502406e-09,22.53825664707985,,2.914045369865516,,,,0.33794987838568963,,,,,,,,,,,,,,,1.4341240636303488e-09,,,0.5050600082101206,,1.6575632577666926,0.05835634523685225,,,,,,5.996351375527322e-09,,,,,,,,,,,,,,,
ERR260140,8.102890249402797,2.564822370293843e-10,3.0639040888048576e-09,1.0267211843618847e-08,7.931821637034104e-08,3.3846801743890476,0.005519875242490033,0.14736005149065337,1.8553599857949234,61.69057879598206,2.212282874866962,1.4092087817125442e-09,,2.0748700337293933,2.9143446668688964e-08,2.052286014991387,1.7842395179221728,0.38112318680248586,2.075926297563993e-09,0.03017118667554424,20.165570230348393,12.717644018756797,0.04717346558144143,7.277191139913282,9.499806378673337e-09,0.07748147813692706,4.138594410675197e-07,0.0984071591257892,2.9741853299722007e-09,0.0068756815742484646,,,1.9856411458197054,,,,,,,,,,,,,,,,,,,1.8022194942575646e-09,,,,,0.3722789172556804,0.028238505991601777,,,,,,,,,,,,,,,,,,,,,
